id,value,style,source,target,type
200,User,shape=partialRectangle,null,null,data_base
201,Datum,shape=partialRectangle,null,null,data_base
202,Easy Way,shape=partialRectangle,null,null,data_base
203,Health Sensor,shape=partialRectangle,null,null,data_base
204,Developer,rounded=0,null,null,external_entity
205,Read Data From Health Sensors,ellipse,null,null,process
206,Have An Easy Way The User Is Wearing,ellipse,null,null,process
208,,endArrow=classic,204,205,endArrow=classic
209,,endArrow=classic,204,206,endArrow=classic
210,Datum,endArrow=classic,205,201,endArrow=classic
211,Health Sensor,endArrow=classic,205,203,endArrow=classic
212,,endArrow=classic,206,205,endArrow=classic
213,Easy Way,endArrow=classic,206,202,endArrow=classic
214,User,endArrow=classic,206,200,endArrow=classic
