id,value,style,source,target,type
2,Fix my mistakes or have a dataset primarily for my own use.,ellipse,null,null,process
200,Dataset,shape=partialRectangle,null,null,data_base
201,"Datum , Publishing User",rounded=0,null,null,external_entity
202,Hide A Dataset,ellipse,null,null,process
204,,endArrow=classic,201,202,endArrow=classic
205,Dataset,endArrow=classic,202,200,endArrow=classic
1000,Data publishing user,rounded=0,null,null,external_entity
1001,,endArrow=classic,1000,2,endArrow=classic
1002,Mistakes,rounded=0,null,null,external_entity
1003,Mistakes,endArrow=classic,2,1002,endArrow=classic
1004,Dataset,endArrow=classic,2,200,endArrow=classic
