id,value,style,source,target,type
200,Course,shape=partialRectangle,null,null,data_base
201,Listing Fee,shape=partialRectangle,null,null,data_base
202,Event,shape=partialRectangle,null,null,data_base
203,Site Administrator,rounded=0,null,null,external_entity
204,Create Event,ellipse,null,null,process
205,Create An Other Course Not Charged A Listing Fee,ellipse,null,null,process
207,,endArrow=classic,203,204,endArrow=classic
208,,endArrow=classic,203,205,endArrow=classic
209,Event,endArrow=classic,204,202,endArrow=classic
210,Course,endArrow=classic,205,200,endArrow=classic
211,Listing Fee,endArrow=classic,205,201,endArrow=classic
