id,value,style,source,target,type
2,Share information with me easily,ellipse,null,null,process
200,Trainer,shape=partialRectangle,null,null,data_base
201,Relevance,shape=partialRectangle,null,null,data_base
202,Trainer,rounded=0,null,null,external_entity
203,Read Information Of Relevance Only To Trainers,ellipse,null,null,process
205,,endArrow=classic,202,203,endArrow=classic
206,Relevance,endArrow=classic,203,201,endArrow=classic
207,Trainer,endArrow=classic,203,200,endArrow=classic
1000,Scrum alliance,rounded=0,null,null,external_entity
1001,,endArrow=classic,1000,2,endArrow=classic
1002,Information,rounded=0,null,null,external_entity
1003,Information,endArrow=classic,2,1002,endArrow=classic
