id,value,style,source,target,type
200,Command Line\nTool,shape=partialRectangle,null,null,data_base
201,Datum,shape=partialRectangle,null,null,data_base
202,Developerwrangler,rounded=0,null,null,external_entity
203,Validate Data,ellipse,null,null,process
204,Use A Command Line Tool Allows Met,ellipse,null,null,process
206,,endArrow=classic,202,203,endArrow=classic
207,,endArrow=classic,202,204,endArrow=classic
208,Datum,endArrow=classic,203,201,endArrow=classic
209,,endArrow=classic,204,203,endArrow=classic
210,Command Line\nTool,endArrow=classic,204,200,endArrow=classic
