id,value,style,source,target,type
2,Keep track of changes to files over time,ellipse,null,null,process
200,Revision Control\nSystem,shape=partialRectangle,null,null,data_base
201,Ability,shape=partialRectangle,null,null,data_base
202,Researcher,rounded=0,null,null,external_entity
203,Have The To Ability With A Revision Control System,ellipse,null,null,process
205,,endArrow=classic,202,203,endArrow=classic
206,Ability,endArrow=classic,203,201,endArrow=classic
207,Revision Control\nSystem,endArrow=classic,203,200,endArrow=classic
1000,,endArrow=classic,203,2,endArrow=classic
1001,Files,rounded=0,null,null,external_entity
1002,Files,endArrow=classic,2,1001,endArrow=classic
