id,value,style,source,target,type
200,Consumable,shape=partialRectangle,null,null,data_base
201,Equipment,shape=partialRectangle,null,null,data_base
202,Centre,shape=partialRectangle,null,null,data_base
203,Inventory,shape=partialRectangle,null,null,data_base
204,User,rounded=0,null,null,external_entity
205,View An Inventory Of Consumable,ellipse,null,null,process
206,View An Inventory Of The Equipment Are Present In The Centre,ellipse,null,null,process
207,Update An Inventory Of Consumable,ellipse,null,null,process
208,Update An Inventory Of The Equipment Are Present In The Centre,ellipse,null,null,process
210,,endArrow=classic,204,205,endArrow=classic
211,,endArrow=classic,204,206,endArrow=classic
212,,endArrow=classic,204,207,endArrow=classic
213,,endArrow=classic,204,208,endArrow=classic
214,Consumable,endArrow=classic,205,200,endArrow=classic
215,Inventory,endArrow=classic,205,203,endArrow=classic
216,Inventory,endArrow=classic,206,203,endArrow=classic
217,Equipment,endArrow=classic,206,201,endArrow=classic
218,Centre,endArrow=classic,206,202,endArrow=classic
219,Consumable,endArrow=classic,207,200,endArrow=classic
220,Inventory,endArrow=classic,207,203,endArrow=classic
221,Equipment,endArrow=classic,208,201,endArrow=classic
222,Centre,endArrow=classic,208,202,endArrow=classic
223,Inventory,endArrow=classic,208,203,endArrow=classic
