id,value,style,source,target,type
200,Record,shape=partialRectangle,null,null,data_base
201,Sam,shape=partialRectangle,null,null,data_base
202,Actiondate,shape=partialRectangle,null,null,data_base
203,Registration Date,shape=partialRectangle,null,null,data_base
204,User,rounded=0,null,null,external_entity
205,After Accept Records Actiondates Are Before The Current Registration Date In Sam The Initial Registration Date,ellipse,null,null,process
207,,endArrow=classic,204,205,endArrow=classic
208,Record,endArrow=classic,205,200,endArrow=classic
209,Actiondate,endArrow=classic,205,202,endArrow=classic
210,Registration Date,endArrow=classic,205,203,endArrow=classic
211,Sam,endArrow=classic,205,201,endArrow=classic
