id,value,style,source,target,type
200,Edit,shape=partialRectangle,null,null,data_base
201,Ui Designer,rounded=0,null,null,external_entity
202,Page Edits,ellipse,null,null,process
203,Round 3 Of,ellipse,null,null,process
204,Move On,ellipse,null,null,process
206,,endArrow=classic,201,202,endArrow=classic
207,,endArrow=classic,201,203,endArrow=classic
208,,endArrow=classic,201,204,endArrow=classic
209,Edit,endArrow=classic,202,200,endArrow=classic
210,,endArrow=classic,203,202,endArrow=classic
211,,endArrow=classic,204,203,endArrow=classic
