id,value,style,source,target,type
200,Event,shape=partialRectangle,null,null,data_base
201,Specific Group,shape=partialRectangle,null,null,data_base
202,Group,shape=partialRectangle,null,null,data_base
203,Event Calendar,shape=partialRectangle,null,null,data_base
204,Camp Administrator,rounded=0,null,null,external_entity
205,See Only Events For A Specific Group On The Event Calendar,ellipse,null,null,process
206,See Only Events For Group,ellipse,null,null,process
208,,endArrow=classic,204,205,endArrow=classic
209,,endArrow=classic,204,206,endArrow=classic
210,Event,endArrow=classic,205,200,endArrow=classic
211,Specific Group,endArrow=classic,205,201,endArrow=classic
212,Event Calendar,endArrow=classic,205,203,endArrow=classic
213,Group,endArrow=classic,206,202,endArrow=classic
214,Event,endArrow=classic,206,200,endArrow=classic
