id,value,style,source,target,type
200,Object,shape=partialRectangle,null,null,data_base
201,Transient,shape=partialRectangle,null,null,data_base
202,Image,shape=partialRectangle,null,null,data_base
203,Zooniverse Admin,rounded=0,null,null,external_entity
204,Detect Moving Objects In The Images,ellipse,null,null,process
205,Detect Transient,ellipse,null,null,process
207,,endArrow=classic,203,204,endArrow=classic
208,,endArrow=classic,203,205,endArrow=classic
209,Object,endArrow=classic,204,200,endArrow=classic
210,Image,endArrow=classic,204,202,endArrow=classic
211,Transient,endArrow=classic,205,201,endArrow=classic
