id,value,style,source,target,type
200,Malfunction,shape=partialRectangle,null,null,data_base
201,Case,shape=partialRectangle,null,null,data_base
202,Serengeti Image,shape=partialRectangle,null,null,data_base
203,Image Series\nDetection,shape=partialRectangle,null,null,data_base
204,Zooniverse Admin,rounded=0,null,null,external_entity
205,Perform Automatic Image Series Detection For The Case Timestamping Malfunction In Snapshot Serengeti Images,ellipse,null,null,process
207,,endArrow=classic,204,205,endArrow=classic
208,Image Series\nDetection,endArrow=classic,205,203,endArrow=classic
209,Case,endArrow=classic,205,201,endArrow=classic
210,Malfunction,endArrow=classic,205,200,endArrow=classic
211,Serengeti Image,endArrow=classic,205,202,endArrow=classic
