id,value,style,source,target,type
200,Orientation,shape=partialRectangle,null,null,data_base
201,Plankton Size,shape=partialRectangle,null,null,data_base
202,Plankton Portal\nImage,shape=partialRectangle,null,null,data_base
203,Zooniverse Admin,rounded=0,null,null,external_entity
204,Perform Automatic Detection Of Plankton Size In Plankton Portal Images,ellipse,null,null,process
205,Perform Automatic Detection Of Orientation,ellipse,null,null,process
207,,endArrow=classic,203,204,endArrow=classic
208,,endArrow=classic,203,205,endArrow=classic
209,Plankton Size,endArrow=classic,204,201,endArrow=classic
210,Plankton Portal\nImage,endArrow=classic,204,202,endArrow=classic
211,Orientation,endArrow=classic,205,200,endArrow=classic
