id,value,style,source,target,type
200,Volunteer,shape=partialRectangle,null,null,data_base
201,Image,shape=partialRectangle,null,null,data_base
202,Video,shape=partialRectangle,null,null,data_base
203,Text,shape=partialRectangle,null,null,data_base
204,Zooniverse Admin,rounded=0,null,null,external_entity
205,Know,ellipse,null,null,process
206,Interrupt A Volunteer With A Video,ellipse,null,null,process
207,Interrupt A Volunteer With An Image,ellipse,null,null,process
208,Interrupt A Volunteer With Text,ellipse,null,null,process
210,,endArrow=classic,204,205,endArrow=classic
211,,endArrow=classic,204,208,endArrow=classic
212,,endArrow=classic,206,205,endArrow=classic
213,Video,endArrow=classic,206,202,endArrow=classic
214,Volunteer,endArrow=classic,206,200,endArrow=classic
215,,endArrow=classic,207,205,endArrow=classic
216,Image,endArrow=classic,207,201,endArrow=classic
217,Volunteer,endArrow=classic,207,200,endArrow=classic
218,,endArrow=classic,208,205,endArrow=classic
219,Volunteer,endArrow=classic,208,200,endArrow=classic
220,Text,endArrow=classic,208,203,endArrow=classic
