id,value,style,source,target,type
200,Segment,shape=partialRectangle,null,null,data_base
201,Topic,shape=partialRectangle,null,null,data_base
202,News Video,shape=partialRectangle,null,null,data_base
203,Admin,rounded=0,null,null,external_entity
204,Annotate News Video Segments,ellipse,null,null,process
205,Extract A Topic For Each Segment,ellipse,null,null,process
207,,endArrow=classic,203,204,endArrow=classic
208,,endArrow=classic,203,205,endArrow=classic
209,Segment,endArrow=classic,204,200,endArrow=classic
210,Topic,endArrow=classic,205,201,endArrow=classic
211,Segment,endArrow=classic,205,200,endArrow=classic
212,News Video,endArrow=classic,204,202,endArrow=classic
