id,value,style,source,target,type
3,Share data manager posts,ellipse,null,null,process
200,Researcher,shape=partialRectangle,null,null,data_base
201,Section,shape=partialRectangle,null,null,data_base
202,Department,shape=partialRectangle,null,null,data_base
203,Researcher,rounded=0,null,null,external_entity
204,See The Sections,ellipse,null,null,process
205,Costing By Other Researchers In Department,ellipse,null,null,process
207,,endArrow=classic,203,204,endArrow=classic
208,,endArrow=classic,203,205,endArrow=classic
209,Section,endArrow=classic,204,201,endArrow=classic
210,,endArrow=classic,205,204,endArrow=classic
211,Researcher,endArrow=classic,205,200,endArrow=classic
212,Department,endArrow=classic,205,202,endArrow=classic
1000,,endArrow=classic,204,3,endArrow=classic
1001,Posts,rounded=0,null,null,external_entity
1002,Posts,endArrow=classic,3,1001,endArrow=classic
