id,value,style,source,target,type
200,Cost,shape=partialRectangle,null,null,data_base
201,Dmp,shape=partialRectangle,null,null,data_base
202,Data Management,shape=partialRectangle,null,null,data_base
203,Datum,shape=partialRectangle,null,null,data_base
204,Repository,shape=partialRectangle,null,null,data_base
205,Funder,rounded=0,null,null,external_entity
206,Read The Costs For Data Management From The Dmp,ellipse,null,null,process
207,Know Data,ellipse,null,null,process
208,Check The Repositories In A Dmp,ellipse,null,null,process
210,,endArrow=classic,205,206,endArrow=classic
211,,endArrow=classic,205,207,endArrow=classic
212,,endArrow=classic,205,208,endArrow=classic
213,Cost,endArrow=classic,206,200,endArrow=classic
214,Data Management,endArrow=classic,206,202,endArrow=classic
215,Dmp,endArrow=classic,206,201,endArrow=classic
216,Datum,endArrow=classic,207,203,endArrow=classic
217,Repository,endArrow=classic,208,204,endArrow=classic
218,Dmp,endArrow=classic,208,201,endArrow=classic
