id,value,style,source,target,type
2,"Return only results from before, after, or between a given date or dates",ellipse,null,null,process
200,Search String,shape=partialRectangle,null,null,data_base
201,Date Delimiter,shape=partialRectangle,null,null,data_base
202,Faculty Member,rounded=0,null,null,external_entity
203,Add A Date Delimiter To A Search String,ellipse,null,null,process
205,,endArrow=classic,202,203,endArrow=classic
206,Date Delimiter,endArrow=classic,203,201,endArrow=classic
207,Search String,endArrow=classic,203,200,endArrow=classic
1000,,endArrow=classic,203,2,endArrow=classic
1001,Results,rounded=0,null,null,external_entity
1002,Results,endArrow=classic,2,1001,endArrow=classic
1003,Given date,rounded=0,null,null,external_entity
1004,Given date,endArrow=classic,2,1003,endArrow=classic
