id,value,style,source,target,type
200,Visitor,shape=partialRectangle,null,null,data_base
201,Referer,shape=partialRectangle,null,null,data_base
202,Item,shape=partialRectangle,null,null,data_base
203,"Resolver ,\nAbstract Link",shape=partialRectangle,null,null,data_base
204,Collection Curator,rounded=0,null,null,external_entity
205,"See The Referers For Visitors Use Resolver, Abstracted Links",ellipse,null,null,process
206,Reach Items,ellipse,null,null,process
208,,endArrow=classic,204,205,endArrow=classic
209,,endArrow=classic,204,206,endArrow=classic
210,,endArrow=classic,205,206,endArrow=classic
211,Referer,endArrow=classic,205,201,endArrow=classic
212,Visitor,endArrow=classic,205,200,endArrow=classic
213,"Resolver ,\nAbstract Link",endArrow=classic,205,203,endArrow=classic
214,Item,endArrow=classic,206,202,endArrow=classic
