id,value,style,source,target,type
200,Access,shape=partialRectangle,null,null,data_base
201,Event,shape=partialRectangle,null,null,data_base
202,Repository,shape=partialRectangle,null,null,data_base
203,Server,shape=partialRectangle,null,null,data_base
204,Repoadmin,rounded=0,null,null,external_entity
205,Continue,ellipse,null,null,process
206,Provide Access To The Repository In The Event That The Server Fails,ellipse,null,null,process
208,,endArrow=classic,204,205,endArrow=classic
209,,endArrow=classic,204,206,endArrow=classic
210,,endArrow=classic,205,206,endArrow=classic
211,Access,endArrow=classic,206,200,endArrow=classic
212,Repository,endArrow=classic,206,202,endArrow=classic
213,Event,endArrow=classic,206,201,endArrow=classic
214,Server,endArrow=classic,206,203,endArrow=classic
