id,value,style,source,target,type
200,Deposit,shape=partialRectangle,null,null,data_base
201,Open Standard,shape=partialRectangle,null,null,data_base
202,"Bath , Data , Archive Administrator",rounded=0,null,null,external_entity
203,Encourage The Use Of Open Standards For Deposit,ellipse,null,null,process
204,Promote The Use Of Open Standards For Deposit,ellipse,null,null,process
206,,endArrow=classic,202,203,endArrow=classic
207,,endArrow=classic,202,204,endArrow=classic
208,Open Standard,endArrow=classic,203,201,endArrow=classic
209,Deposit,endArrow=classic,203,200,endArrow=classic
210,Deposit,endArrow=classic,204,200,endArrow=classic
211,Open Standard,endArrow=classic,204,201,endArrow=classic
