id,value,style,source,target,type
200,Option,shape=partialRectangle,null,null,data_base
201,Dataset Instance,shape=partialRectangle,null,null,data_base
202,Dataset Type,shape=partialRectangle,null,null,data_base
203,Upgrade Step,shape=partialRectangle,null,null,data_base
204,Dataset Developer,rounded=0,null,null,external_entity
205,Implementing An Upgrade Step A Dataset Instance When Upgraded To A New Version Of The Dataset Type,ellipse,null,null,process
206,Have The Option,ellipse,null,null,process
208,,endArrow=classic,204,205,endArrow=classic
209,,endArrow=classic,204,206,endArrow=classic
210,,endArrow=classic,205,206,endArrow=classic
211,Upgrade Step,endArrow=classic,205,203,endArrow=classic
212,Dataset Instance,endArrow=classic,205,201,endArrow=classic
213,Dataset Type,endArrow=classic,205,202,endArrow=classic
214,Option,endArrow=classic,206,200,endArrow=classic
