id,value,style,source,target,type
200,Time,shape=partialRectangle,null,null,data_base
201,Uniform Way,shape=partialRectangle,null,null,data_base
202,Dataset Type,shape=partialRectangle,null,null,data_base
203,User,rounded=0,null,null,external_entity
204,Configure Time In A Uniform Way Across All Dataset Types,ellipse,null,null,process
205,Live,ellipse,null,null,process
207,,endArrow=classic,203,204,endArrow=classic
208,,endArrow=classic,203,205,endArrow=classic
209,,endArrow=classic,204,205,endArrow=classic
210,Time,endArrow=classic,204,200,endArrow=classic
211,Uniform Way,endArrow=classic,204,201,endArrow=classic
212,Dataset Type,endArrow=classic,204,202,endArrow=classic
