id,value,style,source,target,type
200,Genre,shape=partialRectangle,null,null,data_base
201,", Pertinent\nHeading",shape=partialRectangle,null,null,data_base
202,Title,shape=partialRectangle,null,null,data_base
203,Topic,shape=partialRectangle,null,null,data_base
204,Geographical Etc,shape=partialRectangle,null,null,data_base
205,Form,shape=partialRectangle,null,null,data_base
206,Geographical Name,shape=partialRectangle,null,null,data_base
207,Geographical Function,shape=partialRectangle,null,null,data_base
208,Etc,shape=partialRectangle,null,null,data_base
209,Occupation,shape=partialRectangle,null,null,data_base
210,Name,shape=partialRectangle,null,null,data_base
211,Function,shape=partialRectangle,null,null,data_base
212,Geographical Cartographic,shape=partialRectangle,null,null,data_base
213,Cartographic,shape=partialRectangle,null,null,data_base
214,Geographical Occupation,shape=partialRectangle,null,null,data_base
215,Object,shape=partialRectangle,null,null,data_base
216,Collection,shape=partialRectangle,null,null,data_base
217,User,rounded=0,null,null,external_entity
218,"Search For By Such, Pertinent Headings Including Form Geographical Function Geographical Occupation",ellipse,null,null,process
219,"Search For By Such, Pertinent Headings Including Title Form Geographical Function Geographical Occupation",ellipse,null,null,process
220,"Search For By Such, Pertinent Headings Including Genre Topic",ellipse,null,null,process
221,Search For Object,ellipse,null,null,process
222,Search For Object Component,ellipse,null,null,process
223,"Search For Collections By Such, Pertinent Headings Including Title",ellipse,null,null,process
224,"Search For By Such, Pertinent Headings Including Topic",ellipse,null,null,process
226,,endArrow=classic,217,221,endArrow=classic
227,,endArrow=classic,217,222,endArrow=classic
228,,endArrow=classic,217,223,endArrow=classic
229,Genre,endArrow=classic,218,200,endArrow=classic
230,Topic,endArrow=classic,218,203,endArrow=classic
231,", Pertinent\nHeading",endArrow=classic,218,201,endArrow=classic
232,Geographical Etc,endArrow=classic,218,204,endArrow=classic
233,Form,endArrow=classic,218,205,endArrow=classic
234,Geographical Name,endArrow=classic,218,206,endArrow=classic
235,Geographical Function,endArrow=classic,218,207,endArrow=classic
236,Etc,endArrow=classic,218,208,endArrow=classic
237,Occupation,endArrow=classic,218,209,endArrow=classic
238,Name,endArrow=classic,218,210,endArrow=classic
239,Geographical Cartographic,endArrow=classic,218,212,endArrow=classic
240,Cartographic,endArrow=classic,218,213,endArrow=classic
241,Geographical Occupation,endArrow=classic,218,214,endArrow=classic
242,Title,endArrow=classic,218,202,endArrow=classic
243,", Pertinent\nHeading",endArrow=classic,219,201,endArrow=classic
244,Form,endArrow=classic,219,205,endArrow=classic
245,Geographical Function,endArrow=classic,219,207,endArrow=classic
246,Topic,endArrow=classic,219,203,endArrow=classic
247,Geographical Etc,endArrow=classic,219,204,endArrow=classic
248,Geographical Name,endArrow=classic,219,206,endArrow=classic
249,Geographical Cartographic,endArrow=classic,219,212,endArrow=classic
250,Geographical Occupation,endArrow=classic,219,214,endArrow=classic
251,Title,endArrow=classic,219,202,endArrow=classic
252,Genre,endArrow=classic,220,200,endArrow=classic
253,", Pertinent\nHeading",endArrow=classic,220,201,endArrow=classic
254,Topic,endArrow=classic,220,203,endArrow=classic
255,Cartographic,endArrow=classic,220,213,endArrow=classic
256,Form,endArrow=classic,220,205,endArrow=classic
257,Occupation,endArrow=classic,220,209,endArrow=classic
258,Etc,endArrow=classic,220,208,endArrow=classic
259,Geographical Etc,endArrow=classic,220,204,endArrow=classic
260,Name,endArrow=classic,220,210,endArrow=classic
261,Geographical Function,endArrow=classic,220,207,endArrow=classic
262,Geographical Name,endArrow=classic,220,206,endArrow=classic
263,Geographical Cartographic,endArrow=classic,220,212,endArrow=classic
264,Geographical Occupation,endArrow=classic,220,214,endArrow=classic
265,Title,endArrow=classic,220,202,endArrow=classic
266,Object,endArrow=classic,221,215,endArrow=classic
267,Collection,endArrow=classic,223,216,endArrow=classic
268,", Pertinent\nHeading",endArrow=classic,223,201,endArrow=classic
269,Title,endArrow=classic,223,202,endArrow=classic
270,", Pertinent\nHeading",endArrow=classic,224,201,endArrow=classic
271,Topic,endArrow=classic,224,203,endArrow=classic
272,Form,endArrow=classic,224,205,endArrow=classic
273,Genre,endArrow=classic,224,200,endArrow=classic
274,Function,endArrow=classic,218,211,endArrow=classic
