id,value,style,source,target,type
200,Assigned Order,shape=partialRectangle,null,null,data_base
201,Object,shape=partialRectangle,null,null,data_base
202,Dams Manager,rounded=0,null,null,external_entity
203,Comprise An Object,ellipse,null,null,process
204,Present In Assigned Order,ellipse,null,null,process
206,,endArrow=classic,202,203,endArrow=classic
207,,endArrow=classic,202,204,endArrow=classic
208,Object,endArrow=classic,203,201,endArrow=classic
209,,endArrow=classic,204,203,endArrow=classic
210,Assigned Order,endArrow=classic,204,200,endArrow=classic
