id,value,style,source,target,type
200,Collection,shape=partialRectangle,null,null,data_base
201,Specific Language,shape=partialRectangle,null,null,data_base
202,Search,shape=partialRectangle,null,null,data_base
203,Object,shape=partialRectangle,null,null,data_base
204,User,rounded=0,null,null,external_entity
205,Scope Searches For Object Component,ellipse,null,null,process
206,Scope Searches For Collections To A Specific Language,ellipse,null,null,process
207,Scope Searches For Object,ellipse,null,null,process
209,,endArrow=classic,204,205,endArrow=classic
210,,endArrow=classic,204,206,endArrow=classic
211,,endArrow=classic,204,207,endArrow=classic
212,Search,endArrow=classic,205,202,endArrow=classic
213,Search,endArrow=classic,206,202,endArrow=classic
214,Collection,endArrow=classic,206,200,endArrow=classic
215,Specific Language,endArrow=classic,206,201,endArrow=classic
216,Object,endArrow=classic,207,203,endArrow=classic
217,Search,endArrow=classic,207,202,endArrow=classic
