id,value,style,source,target,type
200,Collection,shape=partialRectangle,null,null,data_base
201,User,shape=partialRectangle,null,null,data_base
202,Dam,shape=partialRectangle,null,null,data_base
203,Probable Importance,shape=partialRectangle,null,null,data_base
204,Repository Manager,rounded=0,null,null,external_entity
205,Indicate Other Descriptions Of The Collection Are Outside The Dams,ellipse,null,null,process
206,Indicate Other Descriptions Of The Collection Are Of Probable Importance To Users,ellipse,null,null,process
208,,endArrow=classic,204,205,endArrow=classic
209,,endArrow=classic,204,206,endArrow=classic
210,Collection,endArrow=classic,205,200,endArrow=classic
211,Dam,endArrow=classic,205,202,endArrow=classic
212,Probable Importance,endArrow=classic,206,203,endArrow=classic
213,User,endArrow=classic,206,201,endArrow=classic
214,Collection,endArrow=classic,206,200,endArrow=classic
