id,value,style,source,target,type
200,Collection,shape=partialRectangle,null,null,data_base
201,Pertinent Name,shape=partialRectangle,null,null,data_base
202,Etc,shape=partialRectangle,null,null,data_base
203,Component,shape=partialRectangle,null,null,data_base
204,Object,shape=partialRectangle,null,null,data_base
205,Specific Role,shape=partialRectangle,null,null,data_base
206,Photographer,shape=partialRectangle,null,null,data_base
207,Illustrator,shape=partialRectangle,null,null,data_base
208,Repository Manager,rounded=0,null,null,external_entity
209,Indicate,ellipse,null,null,process
