id,value,style,source,target,type
200,Document,shape=partialRectangle,null,null,data_base
201,Image,shape=partialRectangle,null,null,data_base
202,Scan,shape=partialRectangle,null,null,data_base
203,Quality,shape=partialRectangle,null,null,data_base
204,Archivist,rounded=0,null,null,external_entity
205,Create Quality Scans Of Images,ellipse,null,null,process
206,Create Scans Of Document,ellipse,null,null,process
208,,endArrow=classic,204,205,endArrow=classic
209,,endArrow=classic,204,206,endArrow=classic
210,Image,endArrow=classic,205,201,endArrow=classic
211,Scan,endArrow=classic,205,202,endArrow=classic
212,Scan,endArrow=classic,206,202,endArrow=classic
213,Document,endArrow=classic,206,200,endArrow=classic
214,Quality,endArrow=classic,205,203,endArrow=classic
