id,value,style,source,target,type
200,Archival Material,shape=partialRectangle,null,null,data_base
201,Online Form,shape=partialRectangle,null,null,data_base
202,Archivist,rounded=0,null,null,external_entity
203,Have An Online Form,ellipse,null,null,process
204,Licensing Archival Material,ellipse,null,null,process
206,,endArrow=classic,202,203,endArrow=classic
207,,endArrow=classic,202,204,endArrow=classic
208,Online Form,endArrow=classic,203,201,endArrow=classic
209,,endArrow=classic,204,203,endArrow=classic
210,Archival Material,endArrow=classic,204,200,endArrow=classic
