id,value,style,source,target,type
200,Scan File,shape=partialRectangle,null,null,data_base
201,"Contrast ,\nAutomatic Operation",shape=partialRectangle,null,null,data_base
202,Level,shape=partialRectangle,null,null,data_base
203,Archivist,rounded=0,null,null,external_entity
204,"Apply Contrast, Automatic Operations To A Scanned File",ellipse,null,null,process
205,Apply Level,ellipse,null,null,process
207,,endArrow=classic,203,204,endArrow=classic
208,,endArrow=classic,203,205,endArrow=classic
209,"Contrast ,\nAutomatic Operation",endArrow=classic,204,201,endArrow=classic
210,Scan File,endArrow=classic,204,200,endArrow=classic
211,Level,endArrow=classic,205,202,endArrow=classic
