id,value,style,source,target,type
200,Donor,shape=partialRectangle,null,null,data_base
201,Information,shape=partialRectangle,null,null,data_base
202,Available Right,shape=partialRectangle,null,null,data_base
203,Researcher,shape=partialRectangle,null,null,data_base
204,Archivist,rounded=0,null,null,external_entity
205,Make Information About Available Rights To Researchers,ellipse,null,null,process
206,Make Information About Available Rights To Donor,ellipse,null,null,process
208,,endArrow=classic,204,205,endArrow=classic
209,,endArrow=classic,204,206,endArrow=classic
210,Information,endArrow=classic,205,201,endArrow=classic
211,Available Right,endArrow=classic,205,202,endArrow=classic
212,Researcher,endArrow=classic,205,203,endArrow=classic
213,Donor,endArrow=classic,206,200,endArrow=classic
214,Available Right,endArrow=classic,206,202,endArrow=classic
215,Information,endArrow=classic,206,201,endArrow=classic
