id,value,style,source,target,type
200,Resource,shape=partialRectangle,null,null,data_base
201,Resource Component,shape=partialRectangle,null,null,data_base
202,Instance,shape=partialRectangle,null,null,data_base
203,Archivist,rounded=0,null,null,external_entity
204,Associate An Instance With Resource,ellipse,null,null,process
205,Associate An Instance With A Resource Component,ellipse,null,null,process
207,,endArrow=classic,203,204,endArrow=classic
208,,endArrow=classic,203,205,endArrow=classic
209,Resource,endArrow=classic,204,200,endArrow=classic
210,Instance,endArrow=classic,204,202,endArrow=classic
211,Instance,endArrow=classic,205,202,endArrow=classic
212,Resource Component,endArrow=classic,205,201,endArrow=classic
