id,value,style,source,target,type
200,Final Workshop,shape=partialRectangle,null,null,data_base
201,Content Management\nSystem Decision,shape=partialRectangle,null,null,data_base
202,Key Lesson,shape=partialRectangle,null,null,data_base
203,Feature,shape=partialRectangle,null,null,data_base
204,Nsf Employee,rounded=0,null,null,external_entity
205,Have A Final Workshop Feature For The Content Management System Decision,ellipse,null,null,process
206,Have A Final Workshop,ellipse,null,null,process
207,Identify Key Lessons,ellipse,null,null,process
209,,endArrow=classic,204,205,endArrow=classic
210,,endArrow=classic,204,206,endArrow=classic
211,,endArrow=classic,204,207,endArrow=classic
212,Feature,endArrow=classic,205,203,endArrow=classic
213,Content Management\nSystem Decision,endArrow=classic,205,201,endArrow=classic
214,Final Workshop,endArrow=classic,205,200,endArrow=classic
215,,endArrow=classic,206,207,endArrow=classic
216,Final Workshop,endArrow=classic,206,200,endArrow=classic
217,Key Lesson,endArrow=classic,207,202,endArrow=classic
