id,value,style,source,target,type
200,Platform,shape=partialRectangle,null,null,data_base
201,Html Idea,shape=partialRectangle,null,null,data_base
202,Team Member,rounded=0,null,null,external_entity
203,Have A Platform Allows,ellipse,null,null,process
204,Prototype Html Ideas,ellipse,null,null,process
206,,endArrow=classic,202,203,endArrow=classic
207,,endArrow=classic,202,204,endArrow=classic
208,,endArrow=classic,203,204,endArrow=classic
209,Platform,endArrow=classic,203,200,endArrow=classic
210,Html Idea,endArrow=classic,204,201,endArrow=classic
