id,value,style,source,target,type
200,Data Package,shape=partialRectangle,null,null,data_base
201,Multiple Version,shape=partialRectangle,null,null,data_base
202,Old Version,shape=partialRectangle,null,null,data_base
203,Publisher,rounded=0,null,null,external_entity
204,Version Data Package,ellipse,null,null,process
205,Keep Multiple Versions Including Older Versions,ellipse,null,null,process
207,,endArrow=classic,203,204,endArrow=classic
208,,endArrow=classic,203,205,endArrow=classic
209,Data Package,endArrow=classic,204,200,endArrow=classic
210,Multiple Version,endArrow=classic,205,201,endArrow=classic
211,Old Version,endArrow=classic,205,202,endArrow=classic
