id,value,style,source,target,type
2,Publish my data package under,ellipse,null,null,process
200,Account,shape=partialRectangle,null,null,data_base
201,Publisher,rounded=0,null,null,external_entity
202,Sign Up For An Account,ellipse,null,null,process
204,,endArrow=classic,201,202,endArrow=classic
205,Account,endArrow=classic,202,200,endArrow=classic
1000,,endArrow=classic,202,2,endArrow=classic
1001,Data package,rounded=0,null,null,external_entity
1002,Data package,endArrow=classic,2,1001,endArrow=classic
1003,Data package,rounded=0,null,null,external_entity
1004,Data package,endArrow=classic,2,1003,endArrow=classic
