id,value,style,source,target,type
2,Associate it to the child parcel and address after the condominiums are recorded in the system.,ellipse,null,null,process
200,Condo Unit,shape=partialRectangle,null,null,data_base
201,Staff Member,rounded=0,null,null,external_entity
202,Create Each Condo Unit,ellipse,null,null,process
204,,endArrow=classic,201,202,endArrow=classic
205,Condo Unit,endArrow=classic,202,200,endArrow=classic
1000,,endArrow=classic,202,2,endArrow=classic
1001,Child parcel,rounded=0,null,null,external_entity
1002,Child parcel,endArrow=classic,2,1001,endArrow=classic
1003,Address,rounded=0,null,null,external_entity
1004,Address,endArrow=classic,2,1003,endArrow=classic
