id,value,style,source,target,type
200,Plan Review,shape=partialRectangle,null,null,data_base
201,Applicant,shape=partialRectangle,null,null,data_base
202,Outcome,shape=partialRectangle,null,null,data_base
203,"Plan , Review , Staff Member",rounded=0,null,null,external_entity
204,Conduct A Plan Review With The Applicant,ellipse,null,null,process
205,Record The Outcome,ellipse,null,null,process
207,,endArrow=classic,203,204,endArrow=classic
208,,endArrow=classic,203,205,endArrow=classic
209,Plan Review,endArrow=classic,204,200,endArrow=classic
210,Applicant,endArrow=classic,204,201,endArrow=classic
211,Outcome,endArrow=classic,205,202,endArrow=classic
