id,value,style,source,target,type
2,"Obtain all associated current and historic owners, permits, and applications.",ellipse,null,null,process
200,Property Information,shape=partialRectangle,null,null,data_base
201,"L , Staff Member",rounded=0,null,null,external_entity
202,Search For Property Information,ellipse,null,null,process
204,,endArrow=classic,201,202,endArrow=classic
205,Property Information,endArrow=classic,202,200,endArrow=classic
1000,,endArrow=classic,202,2,endArrow=classic
1001,Historic owners,rounded=0,null,null,external_entity
1002,Historic owners,endArrow=classic,2,1001,endArrow=classic
1003,Applications,rounded=0,null,null,external_entity
1004,Applications,endArrow=classic,2,1003,endArrow=classic
