id,value,style,source,target,type
200,Patron Use,shape=partialRectangle,null,null,data_base
201,Previous Version,shape=partialRectangle,null,null,data_base
202,Report,shape=partialRectangle,null,null,data_base
203,Dataset,shape=partialRectangle,null,null,data_base
204,Db,rounded=0,null,null,external_entity
205,Ir Administrator,rounded=0,null,null,external_entity
206,Upload New Version Of Report Retaining Previous Versions For Patron Use,ellipse,null,null,process
207,Upload New Version Of Dataset,ellipse,null,null,process
209,,endArrow=classic,204,206,endArrow=classic
210,,endArrow=classic,204,207,endArrow=classic
211,,endArrow=classic,205,206,endArrow=classic
212,,endArrow=classic,205,207,endArrow=classic
213,Report,endArrow=classic,206,202,endArrow=classic
214,Patron Use,endArrow=classic,206,200,endArrow=classic
215,Previous Version,endArrow=classic,206,201,endArrow=classic
216,Dataset,endArrow=classic,207,203,endArrow=classic
