id,value,style,source,target,type
200,"Scholarly ,\nFaculty Output",shape=partialRectangle,null,null,data_base
201,Symplectic Element,shape=partialRectangle,null,null,data_base
202,Activity Insight,shape=partialRectangle,null,null,data_base
203,Repository,shape=partialRectangle,null,null,data_base
204,System,shape=partialRectangle,null,null,data_base
205,Administrator,rounded=0,null,null,external_entity
206,Use Systems Such As Symplectic Elements,ellipse,null,null,process
207,"Track Scholarly, Faculty Output In The Repositories",ellipse,null,null,process
208,Use Systems Such As Activity Insight,ellipse,null,null,process
210,,endArrow=classic,205,206,endArrow=classic
211,,endArrow=classic,205,207,endArrow=classic
212,,endArrow=classic,205,208,endArrow=classic
213,,endArrow=classic,206,207,endArrow=classic
214,System,endArrow=classic,206,204,endArrow=classic
215,Symplectic Element,endArrow=classic,206,201,endArrow=classic
216,"Scholarly ,\nFaculty Output",endArrow=classic,207,200,endArrow=classic
217,Repository,endArrow=classic,207,203,endArrow=classic
218,Activity Insight,endArrow=classic,208,202,endArrow=classic
219,System,endArrow=classic,208,204,endArrow=classic
