id,value,style,source,target,type
200,Dataset,shape=partialRectangle,null,null,data_base
201,Time,shape=partialRectangle,null,null,data_base
202,New Version,shape=partialRectangle,null,null,data_base
203,Report,shape=partialRectangle,null,null,data_base
204,Patron,rounded=0,null,null,external_entity
205,Select Dataset,ellipse,null,null,process
206,Select Reports To Emailed Possibly Many At Time New Versions When Are Available,ellipse,null,null,process
207,Deselect Reports To Emailed Possibly Many At Time New Versions When Are Available,ellipse,null,null,process
208,Deselect Dataset,ellipse,null,null,process
210,,endArrow=classic,204,205,endArrow=classic
211,,endArrow=classic,204,206,endArrow=classic
212,,endArrow=classic,204,207,endArrow=classic
213,,endArrow=classic,204,208,endArrow=classic
214,Dataset,endArrow=classic,205,200,endArrow=classic
215,Report,endArrow=classic,206,203,endArrow=classic
216,Time,endArrow=classic,206,201,endArrow=classic
217,New Version,endArrow=classic,206,202,endArrow=classic
218,Time,endArrow=classic,207,201,endArrow=classic
219,New Version,endArrow=classic,207,202,endArrow=classic
220,Report,endArrow=classic,207,203,endArrow=classic
221,Dataset,endArrow=classic,208,200,endArrow=classic
