id,value,style,source,target,type
200,Author,shape=partialRectangle,null,null,data_base
201,Need Resource,shape=partialRectangle,null,null,data_base
202,Content,shape=partialRectangle,null,null,data_base
203,Subject Area,shape=partialRectangle,null,null,data_base
204,Patron,rounded=0,null,null,external_entity
205,Browse Content By Author,ellipse,null,null,process
206,Locate Needed Resources,ellipse,null,null,process
207,Browse Content By Subject Area,ellipse,null,null,process
209,,endArrow=classic,204,205,endArrow=classic
210,,endArrow=classic,204,206,endArrow=classic
211,,endArrow=classic,204,207,endArrow=classic
212,,endArrow=classic,205,206,endArrow=classic
213,Content,endArrow=classic,205,202,endArrow=classic
214,Author,endArrow=classic,205,200,endArrow=classic
215,Need Resource,endArrow=classic,206,201,endArrow=classic
216,Subject Area,endArrow=classic,207,203,endArrow=classic
217,Content,endArrow=classic,207,202,endArrow=classic
