id,value,style,source,target,type
200,Name Dataset\nChange,shape=partialRectangle,null,null,data_base
201,Report,shape=partialRectangle,null,null,data_base
202,Db,rounded=0,null,null,external_entity
203,Ir Administrator,rounded=0,null,null,external_entity
204,Manage Report,ellipse,null,null,process
205,Manage Name Dataset Change,ellipse,null,null,process
207,,endArrow=classic,202,204,endArrow=classic
208,,endArrow=classic,202,205,endArrow=classic
209,,endArrow=classic,203,204,endArrow=classic
210,,endArrow=classic,203,205,endArrow=classic
211,Report,endArrow=classic,204,201,endArrow=classic
212,Name Dataset\nChange,endArrow=classic,205,200,endArrow=classic
