id,value,style,source,target,type
200,Individual Sponsorship,shape=partialRectangle,null,null,data_base
201,Payment Page,shape=partialRectangle,null,null,data_base
202,Registration Process,shape=partialRectangle,null,null,data_base
203,Authenticateduser,rounded=0,null,null,external_entity
204,Pay For Individual Sponsorships As The Third Step Of The Registration Process,ellipse,null,null,process
205,See A Payment Page,ellipse,null,null,process
207,,endArrow=classic,203,204,endArrow=classic
208,,endArrow=classic,203,205,endArrow=classic
209,Individual Sponsorship,endArrow=classic,204,200,endArrow=classic
210,Registration Process,endArrow=classic,204,202,endArrow=classic
211,,endArrow=classic,205,204,endArrow=classic
212,Payment Page,endArrow=classic,205,201,endArrow=classic
