id,value,style,source,target,type
200,Registration,shape=partialRectangle,null,null,data_base
201,Cancellation Workflow,shape=partialRectangle,null,null,data_base
202,Deadline,shape=partialRectangle,null,null,data_base
203,Cancellation,shape=partialRectangle,null,null,data_base
204,Trainingcoordinator,rounded=0,null,null,external_entity
205,Tie In A Cancellation Deadline Whatever Registration Exists,ellipse,null,null,process
206,Tie In A Deadline Whatever Cancellation Workflow Exists,ellipse,null,null,process
208,,endArrow=classic,204,205,endArrow=classic
209,,endArrow=classic,204,206,endArrow=classic
210,Registration,endArrow=classic,205,200,endArrow=classic
211,Deadline,endArrow=classic,205,202,endArrow=classic
212,Deadline,endArrow=classic,206,202,endArrow=classic
213,Cancellation Workflow,endArrow=classic,206,201,endArrow=classic
214,Cancellation,endArrow=classic,205,203,endArrow=classic
