id,value,style,source,target,type
200,Summit,shape=partialRectangle,null,null,data_base
201,Sponsor,shape=partialRectangle,null,null,data_base
202,Event,shape=partialRectangle,null,null,data_base
203,Training,shape=partialRectangle,null,null,data_base
204,Administrator,rounded=0,null,null,external_entity
205,Assign Sponsors To Summit,ellipse,null,null,process
206,Assign Sponsors To Training,ellipse,null,null,process
207,Assign Sponsors To Events,ellipse,null,null,process
209,,endArrow=classic,204,205,endArrow=classic
210,,endArrow=classic,204,206,endArrow=classic
211,,endArrow=classic,204,207,endArrow=classic
212,Summit,endArrow=classic,205,200,endArrow=classic
213,Sponsor,endArrow=classic,205,201,endArrow=classic
214,Training,endArrow=classic,206,203,endArrow=classic
215,Sponsor,endArrow=classic,206,201,endArrow=classic
216,Sponsor,endArrow=classic,207,201,endArrow=classic
217,Event,endArrow=classic,207,202,endArrow=classic
